Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2427661825207032,1 to 11 Years,PhD,$63K-$85K,George Town,Cayman Islands,19.3133,-81.2546,Temporary,105295,2021-09-17,Male,Jeffrey Gibson,(265)374-3653x7981,Project Coordinator,Administrative Coordinator,Internships.com,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,"Provide administrative support to project teams, including scheduling meetings, managing documents, and handling logistics. Prepare project reports and presentations. Track project budgets and expenses.",CF Industries Holdings,"{""Sector"":""Fertilizers"",""Industry"":""Chemicals"",""City"":""Deerfield"",""State"":""Illinois"",""Zip"":""60015"",""Website"":""www.cfindustries.com"",""Ticker"":""CF"",""CEO"":""Tony Will""}"
2286282088921409,0 to 9 Years,B.Tech,$58K-$115K,Lom̩,Togo,8.6195,0.8248,Intern,129380,2023-01-07,Female,Crystal Conrad,422-465-9862,Physical Therapist,Orthopedic Physical Therapist,Internships.com,"Provide physical therapy services to patients with orthopedic conditions, rehabilitate injuries, and improve mobility.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Orthopedic assessment and treatment Rehabilitation exercises Patient education,Specialize in treating musculoskeletal injuries and conditions. Conduct evaluations and develop personalized treatment plans. Provide manual therapy and exercise programs.,Aurizon Holdings,"{""Sector"":""Transportation/Railways"",""Industry"":""Transportation/Logistics"",""City"":""Brisbane"",""State"":""QLD"",""Zip"":""4000"",""Website"":""https://www.aurizon.com.au/"",""Ticker"":""AZJ"",""CEO"":""Andrew Harding""}"
1477605930858782,3 to 14 Years,BA,$60K-$108K,Sucre (de jure),Bolivia,-16.2902,-63.5887,Part-Time,28914,2023-03-04,Male,Ann Fisher,(209)947-0744x5581,Marketing Director,Digital Marketing Director,Stack Overflow Jobs,"Digital Marketing Directors lead digital marketing efforts. They develop and execute digital strategies, oversee campaigns, and measure performance to achieve marketing goals.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Digital marketing strategy Marketing analytics Team leadership Content marketing SEO and SEM proficiency,"Develop and oversee digital marketing strategies, including SEO, SEM, and social media campaigns. Analyze digital marketing performance metrics. Manage digital marketing budgets.",Deutsche Post DHL Group,"{""Sector"":""Logistics"",""Industry"":""Logistics & Delivery Services"",""City"":""Bonn"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.dpdhl.com"",""Ticker"":""DPW"",""CEO"":""Frank Appel""}"
569180597173913,2 to 14 Years,BCA,$64K-$109K,Seoul,"Korea, Rep.",35.9078,127.7669,Part-Time,36245,2023-01-13,Male,Manuel Allen,+1-695-796-2025x696,Software Tester,Quality Assurance Analyst,USAJOBS,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Quality assurance processes Testing methodologies (e.g., manual, automated) Bug tracking and reporting Test case development Regression testing","Test software applications and systems to identify defects and ensure quality. Create test plans, test cases, and test scripts. Collaborate with development teams to resolve issues.",Royal Dutch Shell,"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""The Hague"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.shell.com"",""Ticker"":""RDS.A/RDS.B"",""CEO"":""Ben van Beurden""}"
2166257598820474,4 to 15 Years,M.Com,$60K-$103K,Zagreb,Croatia,45.1,15.2,Part-Time,56264,2023-09-03,Female,Leslie Choi,(841)490-6182x29615,Network Technician,Network Security Specialist,Idealist,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Network security Cybersecurity Intrusion detection Security analysis Firewall management,"Focus on network security, implementing measures to protect against cyber threats. Monitor network traffic for anomalies and security breaches. Conduct security audits and recommend improvements.",M&T Bank,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""Buffalo"",""State"":""New York"",""Zip"":""14203"",""Website"":""www.mtb.com"",""Ticker"":""MTB"",""CEO"":""Rene F. Jones""}"
135968947361124,4 to 10 Years,M.Tech,$60K-$118K,Skopje,"Macedonia, FYR",41.6086,21.7453,Part-Time,45089,2023-02-15,Both,Julie Wolfe,(445)662-7811,Network Administrator,Network Engineer,Dice,"Design, implement, and maintain computer networks, troubleshoot network issues, and ensure network performance and security.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Network infrastructure design Routing and switching Network protocols (e.g., TCP/IP) Cisco or Juniper certifications Troubleshooting and diagnostics Security protocols Wireless networking Network monitoring Collaboration Problem-solving Attention to detail","Design, configure, and maintain network infrastructure. Troubleshoot network issues and optimize performance. Collaborate with IT teams on network projects.",FirstEnergy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Akron"",""State"":""Ohio"",""Zip"":""44308"",""Website"":""www.firstenergycorp.com"",""Ticker"":""FE"",""CEO"":""Brian X. Tierney""}"
2607073243016844,1 to 15 Years,B.Com,$60K-$118K,Islamabad,Pakistan,30.3753,69.3451,Intern,14910,2021-11-05,Both,Crystal Williams,589-277-4018x4508,Financial Advisor,Retirement Planner,Jobs2Careers,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Retirement planning Social security Investment products Tax planning Estate planning,"Specialize in retirement planning, helping clients prepare for financial security in retirement. Create retirement income plans and strategies. Address tax and estate planning considerations.",Victrex,"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Thornton-Cleveleys"",""State"":""England"",""Zip"":""FY5 4QD"",""Website"":""https://www.victrex.com/"",""Ticker"":""VCT"",""CEO"":""Jakob Sigurdsson""}"
1250151424036663,1 to 14 Years,B.Tech,$56K-$118K,Minsk,Belarus,53.7098,27.9534,Contract,96295,2022-05-26,Male,Andrea Patterson,(490)293-2029x9739,SEM Specialist,Paid Advertising Specialist,Idealist,Paid Advertising Specialists manage paid advertising campaigns. They use platforms like Google Ads and social media advertising to reach target audiences and achieve marketing goals.,"{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Google Ads management PPC campaign optimization Keyword research Ad copywriting A/B testing Conversion tracking,"Manage paid advertising campaigns on various platforms, including social media and display networks. Create ad creatives and targeting strategies. Monitor ad spend and ROI.",Reliance Steel & Aluminum,"{""Sector"":""Metals"",""Industry"":""Metals"",""City"":""Scottsdale"",""State"":""Arizona"",""Zip"":""85254"",""Website"":""www.rsac.com"",""Ticker"":""RS"",""CEO"":""Karla R. Lewis""}"
1046393833531967,5 to 13 Years,MCA,$58K-$124K,Belmopan,Belize,17.1899,-88.4976,Contract,123057,2022-12-21,Female,Lindsey Robinson,783.371.5724,Procurement Manager,Strategic Sourcing Manager,Internships.com,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Develop sourcing strategies and manage supplier relationships. Negotiate contracts and terms. Optimize procurement processes and costs.,Publix Super Markets,"{""Sector"":""Retail"",""Industry"":""Food and Drug Stores"",""City"":""Lakeland"",""State"":""Florida"",""Zip"":""33811"",""Website"":""www.publix.com"",""Ticker"":"""",""CEO"":""Todd Jones""}"
1795875344620582,0 to 13 Years,BA,$65K-$112K,Victoria,Seychelles,-4.6796,55.492,Part-Time,115482,2021-11-14,Both,Kristopher Salazar,780.586.5002x6435,Business Development Manager,Sales Manager,Snagajob,"A Sales Manager leads and guides the sales team, sets sales targets, develops sales strategies, and monitors performance to achieve revenue and growth objectives.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Sales management Sales strategy development Team leadership,"Lead and manage a sales team, set sales goals, and develop sales strategies. Identify new business opportunities and target markets. Build and maintain client relationships.",Evonik Industries AG,"{""Sector"":""Specialty Chemicals"",""Industry"":""Chemicals"",""City"":""Essen"",""State"":""North Rhine-Westphalia"",""Zip"":""45131"",""Website"":""https://corporate.evonik.com/en"",""Ticker"":""EVK"",""CEO"":""Christian Kullmann""}"
2305067752707684,2 to 10 Years,MCA,$55K-$90K,Yaounde,Cameroon,7.3697,12.3547,Intern,64882,2023-08-08,Female,Caitlin Butler,(788)962-5794x0938,Legal Advisor,Corporate Counsel,Monster,"As a Corporate Counsel, you will focus on legal matters related to corporate governance, mergers and acquisitions, and corporate compliance. You will draft and review corporate documents, oversee compliance programs, and handle complex legal negotiations. Your role includes managing legal relationships with external partners and providing strategic legal guidance to the company.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Corporate law Compliance Mergers and acquisitions Corporate governance Contract drafting Risk management Legal strategy Due diligence,"Specialize in corporate law, advising companies on legal compliance, mergers and acquisitions, and corporate governance. Ensure legal risk mitigation and compliance with corporate regulations. Handle corporate transactions and contracts.",Ebay,"{""Sector"":""E-commerce"",""Industry"":""Internet Services and Retailing"",""City"":""San Jose"",""State"":""California"",""Zip"":""95125"",""Website"":""www.ebay.com"",""Ticker"":""EBAY"",""CEO"":""Jamie Iannone""}"
456411535506471,3 to 8 Years,PhD,$55K-$120K,Sucre (de jure),Bolivia,-16.2902,-63.5887,Temporary,13455,2022-09-09,Female,Jacob Bryan,341-445-6268,Project Manager,Agile Project Manager,FlexJobs,"The Agile Project Manager leads Agile teams, facilitating effective project development and delivery. They use Agile methodologies to manage tasks, prioritize work, and adapt to changing requirements while fostering collaboration among team members.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)","Facilitate agile project development, collaborate with cross-functional teams, and manage project backlogs and sprints. Coach and mentor team members on agile practices. Drive continuous improvement of agile processes.",Cigna Group,"{""Sector"":""Healthcare"",""Industry"":""Health Care: Pharmacy and Other Services"",""City"":""Bloomfield"",""State"":""Connecticut"",""Zip"":""6002"",""Website"":""www.thecignagroup.com"",""Ticker"":""CI"",""CEO"":""David M. Cordani""}"
2674143193708892,0 to 10 Years,B.Com,$56K-$121K,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Part-Time,67957,2022-07-16,Male,Brent Martin,+1-637-861-7868,Litigation Attorney,Corporate Litigator,USAJOBS,"Corporate Litigators specialize in corporate law. They handle legal matters related to businesses, such as mergers, acquisitions, contracts, and disputes, to protect corporate interests.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Corporate law Commercial litigation Dispute resolution Contract law Legal strategy Negotiation,"Focus on corporate legal matters, including contracts, disputes, and compliance. Provide legal counsel to businesses and organizations. Handle litigation involving corporate interests.",MGM Resorts International,"{""Sector"":""Hospitality and Entertainment"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""Las Vegas"",""State"":""Nevada"",""Zip"":""89109"",""Website"":""www.mgmresorts.com"",""Ticker"":""MGM"",""CEO"":""William J. Hornbuckle""}"
2787935602773299,5 to 12 Years,M.Tech,$61K-$107K,Nouakchott,Mauritania,21.0079,-10.9408,Contract,128129,2023-08-23,Both,Audrey Jenkins,(613)835-6698,Network Engineer,Network Security Engineer,USAJOBS,"Network Security Engineers focus on protecting network systems from cyber threats. They implement security measures, monitor network traffic, and respond to security incidents to safeguard the organizations data.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Network security protocols and technologies Firewalls and intrusion detection systems Vulnerability assessment and penetration testing Security policy development and enforcement Incident response and recovery,"Focus on network security, implement security measures, and protect against cyber threats. Conduct security audits and vulnerability assessments. Respond to security incidents and breaches.",Axis Bank,"{""Sector"":""Banking"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400025"",""Website"":""www.axisbank.com"",""Ticker"":""AXISBANK"",""CEO"":""Amitabh Chaudhry""}"
1602805954176437,5 to 9 Years,B.Com,$64K-$122K,Doha,Qatar,25.3548,51.1839,Full-Time,99724,2023-03-14,Female,Andrew Beck,562.522.5939x327,Purchasing Agent,Supply Chain Coordinator,Stack Overflow Jobs,"A Supply Chain Coordinator manages supply chain operations, coordinates logistics, and ensures the seamless flow of goods and materials throughout the supply chain network.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,"Coordinate supply chain activities, including logistics, transportation, and demand planning. Collaborate with suppliers and distribution partners. Monitor and improve supply chain efficiency.",The Boeing Company,"{""Sector"":""Aerospace/Defense"",""Industry"":""Aerospace and Defense"",""City"":""Chicago"",""State"":""IL"",""Zip"":""60606"",""Website"":""https://www.boeing.com/"",""Ticker"":""BA"",""CEO"":""David L. Calhoun""}"
1635731048537102,1 to 15 Years,M.Tech,$59K-$117K,Dakar,Senegal,14.4974,-14.4524,Contract,33048,2023-04-13,Both,Tom Harvey,357.828.7028x0740,Dental Hygienist,Dental Public Health Hygienist,FlexJobs,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,"Focus on community oral health, conducting screenings and preventive dental programs. Promote oral health initiatives and awareness. Collaborate with public health agencies.",AstraZeneca,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Cambridge, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.astrazeneca.com"",""Ticker"":""AZN"",""CEO"":""Pascal Soriot""}"
2921604914228996,5 to 10 Years,M.Com,$57K-$93K,Tokyo,Japan,36.2048,138.2529,Temporary,62570,2022-02-24,Male,Joel Williams,001-484-703-3683x08605,Tax Consultant,Business Tax Consultant,Jobs2Careers,"A Business Tax Consultant specializes in tax planning and compliance for businesses. They assist with tax strategy, filings, and help organizations minimize tax liabilities.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Business tax law knowledge Corporate tax planning Tax compliance for businesses Tax credits and incentives Tax strategy development Financial analysis IRS regulations Client relationship management Communication skills Tax software proficiency,"Advise businesses on tax strategies, deductions, and compliance. Prepare corporate tax returns and financial statements. Assist with tax audits and negotiations with tax authorities.",CHS,"{""Sector"":""Agriculture"",""Industry"":""Food Production"",""City"":""Inver Grove Heights"",""State"":""Minnesota"",""Zip"":""55077"",""Website"":""www.chsinc.com"",""Ticker"":"""",""CEO"":""Jay D. Debertin""}"
59360183864034,2 to 8 Years,PhD,$63K-$101K,Copenhagen,Denmark,56.2639,9.5018,Temporary,91791,2022-09-26,Female,John Garcia,970-275-5881x344,Marketing Analyst,Data Analyst,CareerBuilder,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,CF Industries Holdings,"{""Sector"":""Fertilizers"",""Industry"":""Chemicals"",""City"":""Deerfield"",""State"":""Illinois"",""Zip"":""60015"",""Website"":""www.cfindustries.com"",""Ticker"":""CF"",""CEO"":""Tony Will""}"
1218805451180021,2 to 8 Years,PhD,$59K-$118K,Podgorica,Montenegro,42.7087,19.3744,Full-Time,100983,2022-08-01,Female,Timothy Russell,001-262-636-9402x287,Event Manager,Conference Manager,Monster,"A Conference Manager coordinates and manages conferences, meetings, and events. They plan logistics, handle budgeting, liaise with vendors, and ensure the smooth execution of events, catering to the needs and expectations of attendees.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Event planning Conference logistics Budget management Vendor coordination Marketing and promotion Client relations,"Specialize in conference and convention planning. Coordinate speaker sessions, exhibitors, and attendee experiences. Oversee event registration and marketing.",Jubilant Foodworks,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Noida"",""State"":""Uttar Pradesh"",""Zip"":""201 301"",""Website"":""www.jubilantfoodworks.com"",""Ticker"":""JUBLFOOD"",""CEO"":""Pratik Pota""}"
146537120038591,1 to 10 Years,M.Tech,$61K-$82K,Antananarivo,Madagascar,-18.8792,46.8451,Full-Time,118721,2022-03-18,Male,Kelly King,824-652-9591x1343,Urban Planner,Environmental Planner,Dice,Environmental Planners assess and mitigate the impact of projects on the environment. They ensure compliance with environmental regulations and promote sustainable practices.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Environmental regulations Ecosystem analysis Environmental impact assessments Sustainability planning Project management,Focus on environmental impact assessments and sustainable urban development. Analyze environmental regulations and recommend compliance measures. Promote green infrastructure and sustainability practices.,Foot Locker,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Apparel"",""City"":""New York"",""State"":""New York"",""Zip"":""10001"",""Website"":""www.footlocker.com/corp"",""Ticker"":""FL"",""CEO"":""Mary N. Dillon""}"
1602751481001759,3 to 13 Years,MCA,$64K-$101K,Athens,Greece,39.0742,21.8243,Part-Time,78092,2022-10-07,Male,Lisa Perez,(292)411-3341x110,Landscape Architect,Residential Landscape Designer,Stack Overflow Jobs,Create aesthetically pleasing and functional landscape designs for residential properties.,"{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Landscape design Plant selection and care Hardscape design,"Specialize in designing residential outdoor spaces, including gardens and yards. Create landscape plans, select plants, and oversee installation. Enhance curb appeal and functionality.",Clorox Company,"{""Sector"":""Consumer Goods/Homecare"",""Industry"":""Consumer Goods"",""City"":""Oakland"",""State"":""CA"",""Zip"":""94612"",""Website"":""https://www.thecloroxcompany.com/"",""Ticker"":""CLX"",""CEO"":""Linda Rendle""}"
1021860586441747,4 to 12 Years,B.Com,$65K-$87K,Skopje,"Macedonia, FYR",41.6086,21.7453,Contract,28018,2022-06-06,Male,Stephanie Martinez,(813)400-5186,Physical Therapist,Pediatric Physical Therapist,The Muse,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Work with children with developmental or physical disabilities. Provide therapy to improve mobility and motor skills. Collaborate with parents and caregivers.,Celgene Corporation,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Summit"",""State"":""NJ"",""Zip"":""7901"",""Website"":""https://www.celgene.com/"",""Ticker"":""CELG"",""CEO"":""Mark J. Alles""}"
1607013015279258,0 to 10 Years,BBA,$63K-$97K,Muscat,Oman,21.4735,55.9754,Intern,60862,2022-09-10,Male,Kelly Rodriguez,+1-963-438-6154x29457,HR Coordinator,Training Coordinator,Indeed,"Training Coordinators design and implement employee training programs. They assess training needs, develop training materials, and facilitate training sessions to enhance employees skills and knowledge.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Training program coordination Training material development Learning management systems,"Coordinate employee training programs, track training records, and assist with training logistics. Identify training needs and develop training materials. Facilitate training sessions or workshops.",Campbell Soup,"{""Sector"":""Food & Beverage"",""Industry"":""Food Consumer Products"",""City"":""Camden"",""State"":""New Jersey"",""Zip"":""8103"",""Website"":""www.campbellsoupcompany.com"",""Ticker"":""CPB"",""CEO"":""Mark A. Clouse""}"
2083145952010365,2 to 11 Years,B.Tech,$58K-$126K,San Jose,Costa Rica,9.7489,-83.7534,Full-Time,55070,2022-11-15,Female,Anna Taylor,2635766118,Inventory Analyst,Inventory Control Specialist,CareerBuilder,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills,"Manage inventory levels, track stock movements, and optimize inventory turnover. Conduct regular inventory counts and reconcile discrepancies. Ensure accurate and efficient inventory management.",Group 1 Automotive,"{""Sector"":""Automotive"",""Industry"":""Automotive Retailing, Services"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77024"",""Website"":""www.group1auto.com"",""Ticker"":""GPI"",""CEO"":""Daryl Kenningham""}"
2910670726762049,1 to 8 Years,BBA,$64K-$106K,City of Port Louis,Mauritius,-20.3484,57.5522,Full-Time,25326,2022-05-04,Female,Matthew Shea,001-780-689-0209x050,Social Media Coordinator,Content Creator,Internships.com,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Content creation (e.g., writing, editing, graphic design, video production) Content marketing Social media management SEO optimization Creative storytelling Audience engagement Analytics and reporting Adaptability Communication skills Creativity","Create compelling and shareable content for social media platforms, including text, images, and videos. Collaborate with designers and photographers for visuals. Engage with the audience and respond to comments.",Dell Technologies,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Round Rock"",""State"":""Texas"",""Zip"":""78682"",""Website"":""www.delltechnologies.com"",""Ticker"":""DELL"",""CEO"":""Michael S. Dell""}"
2295815560194204,2 to 13 Years,M.Tech,$57K-$94K,Riga,Latvia,56.8796,24.6032,Temporary,89964,2022-08-11,Male,John Stewart,6393655096,Physical Therapist,Pediatric Physical Therapist,Monster,"Specialize in providing physical therapy to children, addressing developmental and mobility issues.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Pediatric rehabilitation Developmental assessments Child psychology knowledge,Work with children with developmental or physical disabilities. Provide therapy to improve mobility and motor skills. Collaborate with parents and caregivers.,Caesars Entertainment,"{""Sector"":""Entertainment"",""Industry"":""Hotels, Casinos, Resorts"",""City"":""Reno"",""State"":""Nevada"",""Zip"":""89501"",""Website"":""www.caesars.com"",""Ticker"":""CZR"",""CEO"":""Thomas R. Reeg""}"
564952746161114,5 to 14 Years,MCA,$55K-$96K,Gaborone,Botswana,-22.3285,24.6849,Intern,103157,2021-11-17,Male,Marc Diaz,001-548-511-4698x83825,Web Designer,Frontend Web Designer,The Muse,"Frontend Web Designers create the visual elements and user interfaces of websites. They use HTML, CSS, and JavaScript to design responsive, user-friendly web pages, ensuring a seamless and visually appealing online experience.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Frontend web development HTML/CSS Responsive design User interface (UI) design Adobe Creative Suite Collaboration skills,"Create visually appealing and responsive web designs using HTML, CSS, and JavaScript. Ensure cross-browser compatibility. Optimize web performance and page load times.",Intel,"{""Sector"":""Technology"",""Industry"":""Semiconductors and Other Electronic Components"",""City"":""Santa Clara"",""State"":""California"",""Zip"":""95054"",""Website"":""www.intel.com"",""Ticker"":""INTC"",""CEO"":""Patrick P. Gelsinger""}"
1121756161119266,0 to 8 Years,MCA,$64K-$128K,Kigali,Rwanda,-1.9403,29.8739,Intern,119031,2023-06-25,Female,Donna Jones,860.891.8359,Accountant,Financial Accountant,FlexJobs,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge","Maintain financial records, prepare financial statements, and ensure compliance with accounting standards and regulations. Reconcile accounts and analyze financial data. Assist with financial audits.",Domino's Pizza Group,"{""Sector"":""Food and Beverage"",""Industry"":""Restaurants"",""City"":""Milton Keynes"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.dominosgroup.co.uk"",""Ticker"":""DOM.L"",""CEO"":""Dominic Paul""}"
2681040352618816,1 to 11 Years,BBA,$55K-$120K,Monaco,Monaco,43.7384,7.4246,Full-Time,130808,2023-03-31,Both,Steven Harrington,827-783-2693x4589,Procurement Specialist,Procurement Coordinator,The Muse,"Procurement Coordinators assist in procurement activities, including vendor communication, purchase order processing, and inventory management.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Procurement processes Purchase order management Vendor communication Data analysis Inventory control,"Support procurement activities, such as purchase order processing, vendor communications, and documentation. Maintain procurement records and reports. Assist in supplier audits and assessments.",Berger Paints India Limited,"{""Sector"":""Paints & Coatings"",""Industry"":""Paints and Coatings"",""City"":""Kolkata"",""State"":""WB"",""Zip"":""700071"",""Website"":""www.bergerpaints.com"",""Ticker"":""BERGEPAINT"",""CEO"":""Abhijit Roy""}"
289532301090608,5 to 9 Years,B.Tech,$64K-$125K,Porto-Novo,Benin,9.3077,2.3158,Contract,118429,2023-07-05,Both,Jillian Day,(511)404-1319,Digital Marketing Specialist,SEO Specialist,Idealist,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Search engine algorithms and ranking factors Keyword research and analysis On-page and off-page SEO optimization SEO tools (e.g., Google Analytics, SEMrush) SEO content strategy","Optimize websites for search engines (SEO), conduct keyword research, and improve online visibility and search rankings. Monitor and analyze SEO performance metrics. Implement SEO best practices and strategies.",Aramark,"{""Sector"":""Services"",""Industry"":""Diversified Outsourcing Services"",""City"":""Philadelphia"",""State"":""Pennsylvania"",""Zip"":""19103"",""Website"":""www.aramark.com"",""Ticker"":""ARMK"",""CEO"":""John J. Zillmer""}"
2115076325754694,0 to 13 Years,BBA,$61K-$85K,Lilongwe,Malawi,-13.2543,34.3015,Temporary,107810,2023-06-12,Female,Brittney Ferguson,001-453-626-7581x47668,Human Resources Manager,Talent Acquisition Manager,Glassdoor,"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Talent sourcing Interviewing Onboarding Recruitment strategies HR software,"Lead talent acquisition efforts, including sourcing, interviewing, and onboarding new employees. Collaborate with hiring managers to define job requirements. Develop and implement recruitment strategies.",3M,"{""Sector"":""Conglomerate"",""Industry"":""Chemicals"",""City"":""St. Paul"",""State"":""Minnesota"",""Zip"":""55144"",""Website"":""www.3m.com"",""Ticker"":""MMM"",""CEO"":""Michael F. Roman""}"
